summary,type
"Saving a proxy connector after adding a new property results to HTTP  error This was the stack trace

HTTP ERROR 

Ljava.lang.String; cannot be cast to java.lang.String

RequestURIadminsaveProxyConnector.action
Caused by

java.lang.ClassCastException Ljava.lang.String; cannot be cast to java.lang.String
	at org.apache.maven.archiva.configuration.io.registry.ConfigurationRegistryWriter.writeProxyConnectorConfigurationConfigurationRegistryWriter.java
	at org.apache.maven.archiva.configuration.io.registry.ConfigurationRegistryWriter.writeConfigurationConfigurationRegistryWriter.java
	at org.apache.maven.archiva.configuration.io.registry.ConfigurationRegistryWriter.writeConfigurationRegistryWriter.java
	at org.apache.maven.archiva.configuration.DefaultArchivaConfiguration.saveDefaultArchivaConfiguration.java
	at org.apache.maven.archiva.web.action.admin.connectors.proxy.ConfigureProxyConnectorAction.saveConfigurationConfigureProxyConnectorAction.java
	at org.apache.maven.archiva.web.action.admin.connectors.proxy.ConfigureProxyConnectorAction.saveConfigureProxyConnectorAction.java
	at sun.reflect.NativeMethodAccessorImpl.invokeNative Method
	at sun.reflect.NativeMethodAccessorImpl.invokeNativeMethodAccessorImpl.java
	at sun.reflect.DelegatingMethodAccessorImpl.invokeDelegatingMethodAccessorImpl.java
	at java.lang.reflect.Method.invokeMethod.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeActionDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeActionOnlyDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.DefaultWorkflowInterceptor.doInterceptDefaultWorkflowInterceptor.java
	at com.opensymphony.xwork.interceptor.MethodFilterInterceptor.interceptMethodFilterInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.validator.ValidationInterceptor.doInterceptValidationInterceptor.java
	at com.opensymphony.xwork.interceptor.MethodFilterInterceptor.interceptMethodFilterInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.apache.maven.archiva.web.interceptor.ConfigurationInterceptor.interceptConfigurationInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.codehaus.plexus.redback.xwork.interceptor.PolicyEnforcementInterceptor.interceptPolicyEnforcementInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.codehaus.plexus.redback.xwork.interceptor.SecureActionInterceptor.interceptSecureActionInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.ParameterFilterInterceptor.interceptParameterFilterInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.DefaultWorkflowInterceptor.doInterceptDefaultWorkflowInterceptor.java
	at com.opensymphony.xwork.interceptor.MethodFilterInterceptor.interceptMethodFilterInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.validator.ValidationInterceptor.doInterceptValidationInterceptor.java
	at com.opensymphony.xwork.interceptor.MethodFilterInterceptor.interceptMethodFilterInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.AroundInterceptor.interceptAroundInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.AroundInterceptor.interceptAroundInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.AroundInterceptor.interceptAroundInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.webwork.interceptor.FileUploadInterceptor.interceptFileUploadInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.AroundInterceptor.interceptAroundInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.webwork.interceptor.debugging.DebuggingInterceptor.interceptDebuggingInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.AroundInterceptor.interceptAroundInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.InInterceptor.interceptInInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.AroundInterceptor.interceptAroundInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.AroundInterceptor.interceptAroundInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.AroundInterceptor.interceptAroundInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.ExceptionMappingInterceptor.interceptExceptionMappingInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.codehaus.plexus.redback.xwork.interceptor.AutoLoginInterceptor.interceptAutoLoginInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.codehaus.plexus.redback.xwork.interceptor.EnvironmentCheckInterceptor.interceptEnvironmentCheckInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at org.codehaus.plexus.redback.xwork.interceptor.ForceAdminUserInterceptor.interceptForceAdminUserInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.interceptor.AroundInterceptor.interceptAroundInterceptor.java
	at com.opensymphony.xwork.DefaultActionInvocation.invokeDefaultActionInvocation.java
	at com.opensymphony.xwork.DefaultActionProxy.executeDefaultActionProxy.java
	at com.opensymphony.webwork.dispatcher.DispatcherUtils.serviceActionDispatcherUtils.java
	at com.opensymphony.webwork.dispatcher.FilterDispatcher.doFilterFilterDispatcher.java
	at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilterServletHandler.java
	at com.opensymphony.module.sitemesh.filter.PageFilter.parsePagePageFilter.java
	at com.opensymphony.module.sitemesh.filter.PageFilter.doFilterPageFilter.java
	at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilterServletHandler.java
	at com.opensymphony.webwork.dispatcher.ActionContextCleanUp.doFilterActionContextCleanUp.java
	at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilterServletHandler.java
	at org.mortbay.jetty.servlet.ServletHandler.handleServletHandler.java
	at org.mortbay.jetty.security.SecurityHandler.handleSecurityHandler.java
	at org.mortbay.jetty.servlet.SessionHandler.handleSessionHandler.java
	at org.mortbay.jetty.handler.ContextHandler.handleContextHandler.java
	at org.mortbay.jetty.webapp.WebAppContext.handleWebAppContext.java
	at org.mortbay.jetty.handler.ContextHandlerCollection.handleContextHandlerCollection.java
	at org.mortbay.jetty.handler.HandlerCollection.handleHandlerCollection.java
	at org.mortbay.jetty.handler.HandlerWrapper.handleHandlerWrapper.java
	at org.mortbay.jetty.Server.handleServer.java
	at org.mortbay.jetty.HttpConnection.handleRequestHttpConnection.java
	at org.mortbay.jetty.HttpConnection$RequestHandler.contentHttpConnection.java
	at org.mortbay.jetty.HttpParser.parseNextHttpParser.java
	at org.mortbay.jetty.HttpParser.parseAvailableHttpParser.java
	at org.mortbay.jetty.HttpConnection.handleHttpConnection.java
	at org.mortbay.io.nio.SelectChannelEndPoint.runSelectChannelEndPoint.java
	at org.mortbay.thread.BoundedThreadPool$PoolThread.runBoundedThreadPool.java

",Bug
"Webwork  Performance Tuning Based on thread httpwww.nabble.comContinuum-..-beta--UI-performance-tfs.html.

We must add some configuration parameters described here httpwiki.opensymphony.comdisplayWWPerformanceTuning.
adding  template_update_delay in freemarker.properties.
Copy the template directory from the webwork jar in your WEB_APP root
",Improvement
"Artifact requests with a .xml.zip extension fail with a  Error This issue might also apply to any multi dots extension request but I didnt check.

Regards,

Cédric
",Bug
"improvement to the reports form group search if you search for org.apache, it should find org.apache.",Improvement
Repository Browse not updated after repository purge although the database is updated during the purge Please see comments on MRM- for more info,Bug
Repositories are read only even for repository managers Both the OSX client and the litmus test suite report that the repositories are read only and cannot be deployed to.,Bug
validation for reports form validation is missing - see MRM-,Bug
"tab appearance on view artifact page looks incorrect Im noticing extra horizontal bars around the selected tab, which causes all the tabs to shift position depending on which is selected",Bug
"Search and Browse do not work for snapshots When I to browse or search an artifact with snapshots, I usually get an error when I try to go to the artifact info page. Looking at the logs, Archiva is complaining that the version x.y.z-SNAPSHOT does not match the pom files version x.y.z-timestamp-buildno.

Ideally, sequence for browse would be group-artifact-base version-snapshot version. In other words, I would first browse to the base version, under which would be listed all the snapshot versions. The pom snippet on the base version page would have versionx.y.z-SNAPSHOTversion and the pom snippet on the snapshot version page would have versionx.y.z-timestamp-buildnoversion. I think this would be a lot more clear than how it currently works - mixing base versions and snapshot versions on the same page.",Bug
"Can not deploy artifact test.maven-archtest-arch I have test artifact with groupId  test.maven-arch and artifactId  test-arch.

But Archiva does not work with this project - I can not browse thsi project. There is ""No Artifact Id detected."" in archiva.log.

Attached archiva.log, mentioned projects pom.xml and screenshot of browse page.
",Bug
"regression editing a repository on first creation of .marchiva.xml doesnt call change listeners steps to reproduce
- ensure there is no ${appserver.base}confarchiva.xml or .marchiva.xml
- start Archiva
- edit the internal repository to change the path
- scan the repository

Expected the new path is scanned
Actual the original default path is scanned.

I expect this is because the change listener is not called in the new code",Bug
